objectid,parcelcount,combinedvaccount,combinedvacpercentage,date_update,Shape__Area,Shape__Length
365,10,4,40,2025/11/30 00:00:00+00,1594.078125,171.312766467268
366,49,3,6.12244898,2025/11/30 00:00:00+00,13259.44140625,533.542158326968
367,33,0,0,2025/11/30 00:00:00+00,11848.484375,513.519911142743
368,26,8,30.76923077,2025/11/30 00:00:00+00,2815.4140625,350.550701130173
369,40,2,5,2025/11/30 00:00:00+00,34646.74609375,832.331128408204
370,50,0,0,2025/11/30 00:00:00+00,16570.5,560.312375286321
371,18,0,0,2025/11/30 00:00:00+00,5639.02734375,375.014228752054
372,24,0,0,2025/11/30 00:00:00+00,3559.921875,336.640640105587
373,24,5,20.83333333,2025/11/30 00:00:00+00,2300.71875,244.679832515294
374,28,0,0,2025/11/30 00:00:00+00,5469.984375,402.184948482413
375,60,0,0,2025/11/30 00:00:00+00,27918.96875,965.285605329503
376,17,2,11.76470588,2025/11/30 00:00:00+00,20738.69921875,977.909812519454
377,73,0,0,2025/11/30 00:00:00+00,21748.87109375,774.189417411461
378,22,0,0,2025/11/30 00:00:00+00,3563.77734375,293.975841195688
379,26,3,11.53846154,2025/11/30 00:00:00+00,20043.44140625,628.389321974611
380,43,0,0,2025/11/30 00:00:00+00,13653.296875,485.934182510554
381,18,0,0,2025/11/30 00:00:00+00,1740.140625,236.146041337758
382,47,0,0,2025/11/30 00:00:00+00,29738.59765625,835.202317109813
383,33,1,3.03030303,2025/11/30 00:00:00+00,5318.73828125,335.25994772093
384,20,0,0,2025/11/30 00:00:00+00,8935.984375,384.135325932788
385,5,0,0,2025/11/30 00:00:00+00,42761.359375,1137.22680085047
386,28,2,7.14285714,2025/11/30 00:00:00+00,3304.67578125,270.893513476256
387,35,0,0,2025/11/30 00:00:00+00,23095.95703125,674.475993230922
388,33,0,0,2025/11/30 00:00:00+00,9550,497.042907851834
389,35,0,0,2025/11/30 00:00:00+00,5442.09375,470.281097885599
390,23,0,0,2025/11/30 00:00:00+00,20154.9375,737.397218209883
391,16,0,0,2025/11/30 00:00:00+00,2246.43359375,231.748056423125
392,14,0,0,2025/11/30 00:00:00+00,4123.44921875,296.7011015073
393,32,5,15.625,2025/11/30 00:00:00+00,7815.1875,455.478280733175
394,47,0,0,2025/11/30 00:00:00+00,12394.54296875,582.96385577884
395,14,1,7.14285714,2025/11/30 00:00:00+00,3483.80859375,293.012143131349
396,5,0,0,2025/11/30 00:00:00+00,735.0703125,110.84665200213
397,49,3,6.12244898,2025/11/30 00:00:00+00,15656.1640625,627.586772782774
398,66,0,0,2025/11/30 00:00:00+00,14627.55078125,549.206014313644
399,30,7,23.33333333,2025/11/30 00:00:00+00,3751.9453125,384.289093046487
400,42,0,0,2025/11/30 00:00:00+00,19091.5625,708.35654700858
401,51,1,1.96078431,2025/11/30 00:00:00+00,19547.40625,766.838917262779
402,36,26,72.22222222,2025/11/30 00:00:00+00,17403.9140625,573.793638428867
403,30,0,0,2025/11/30 00:00:00+00,18797.1171875,588.377834475207
404,32,5,15.625,2025/11/30 00:00:00+00,17617.3828125,573.445732081395
405,76,0,0,2025/11/30 00:00:00+00,21463.75390625,592.076409423737
406,59,0,0,2025/11/30 00:00:00+00,142658.64453125,4280.45909906725
407,25,0,0,2025/11/30 00:00:00+00,4010.3828125,403.529638965092
408,27,4,14.81481481,2025/11/30 00:00:00+00,2581.734375,358.389947505993
409,59,0,0,2025/11/30 00:00:00+00,16905.83984375,567.997657503676
410,12,1,8.33333333,2025/11/30 00:00:00+00,1065.9296875,217.382708264658
411,12,0,0,2025/11/30 00:00:00+00,11018.5390625,436.453994555859
412,17,0,0,2025/11/30 00:00:00+00,11187.0078125,519.699959033109
413,39,0,0,2025/11/30 00:00:00+00,43337.87109375,1085.30040468398
414,19,3,15.78947368,2025/11/30 00:00:00+00,3382.25390625,358.862224263938
415,36,7,19.44444444,2025/11/30 00:00:00+00,3610.3984375,427.118126218266
416,32,1,3.125,2025/11/30 00:00:00+00,6182.99609375,447.473434048421
417,26,15,57.69230769,2025/11/30 00:00:00+00,3927.0859375,341.324948045887
418,22,1,4.54545455,2025/11/30 00:00:00+00,2830.734375,301.152343138491
419,31,0,0,2025/11/30 00:00:00+00,47390.21484375,1040.62827397102
420,12,0,0,2025/11/30 00:00:00+00,2932.8203125,234.133535627912
421,24,0,0,2025/11/30 00:00:00+00,17538.73828125,531.75434935174
422,63,0,0,2025/11/30 00:00:00+00,12682.99609375,532.491423949594
423,80,0,0,2025/11/30 00:00:00+00,21113.140625,722.866234222192
424,19,0,0,2025/11/30 00:00:00+00,3671.04296875,242.867920840268
425,9,3,33.33333333,2025/11/30 00:00:00+00,1129.70703125,151.403990854892
426,14,0,0,2025/11/30 00:00:00+00,8216.203125,457.692604878486
427,1,1,100,2025/11/30 00:00:00+00,10949.9765625,517.555033286048
428,42,1,2.38095238,2025/11/30 00:00:00+00,8137.9140625,408.359918990491
429,26,0,0,2025/11/30 00:00:00+00,5629.51953125,359.87098798811
430,29,0,0,2025/11/30 00:00:00+00,5612.22265625,474.858439264817
431,59,0,0,2025/11/30 00:00:00+00,15299.71484375,543.581007172207
432,56,0,0,2025/11/30 00:00:00+00,12978.39453125,522.462539971913
433,27,3,11.11111111,2025/11/30 00:00:00+00,3838.11328125,360.970821693575
434,8,0,0,2025/11/30 00:00:00+00,11998.078125,520.959531549802
435,50,0,0,2025/11/30 00:00:00+00,18866.5625,583.986687843458
436,8,5,62.5,2025/11/30 00:00:00+00,1683.15625,168.441772257045
437,16,4,25,2025/11/30 00:00:00+00,1996.32421875,202.341481669453
438,29,1,3.44827586,2025/11/30 00:00:00+00,19268.40234375,629.292363728207
439,26,0,0,2025/11/30 00:00:00+00,6124.33203125,410.656223801851
440,66,14,21.21212121,2025/11/30 00:00:00+00,8560.265625,530.938003556335
441,34,7,20.58823529,2025/11/30 00:00:00+00,4946.19921875,430.805200753524
442,72,0,0,2025/11/30 00:00:00+00,68679.64453125,1322.09031330793
443,29,1,3.44827586,2025/11/30 00:00:00+00,6393.93359375,454.994667520828
444,23,0,0,2025/11/30 00:00:00+00,38733.0859375,788.110902750298
445,16,1,6.25,2025/11/30 00:00:00+00,2481.50390625,234.861800331064
446,10,0,0,2025/11/30 00:00:00+00,663.90625,138.191883408185
447,14,0,0,2025/11/30 00:00:00+00,3121.90234375,247.805695959323
448,67,19,28.35820896,2025/11/30 00:00:00+00,28992.9453125,997.768811706103
449,62,3,4.83870968,2025/11/30 00:00:00+00,13813.7265625,1115.48259765247
450,153,0,0,2025/11/30 00:00:00+00,43604.33984375,1682.51784506128
451,11,1,9.09090909,2025/11/30 00:00:00+00,25658.671875,705.224789953233
452,10,0,0,2025/11/30 00:00:00+00,4525.23828125,277.532837727438
453,18,2,11.11111111,2025/11/30 00:00:00+00,5738.5546875,391.764175959671
454,29,1,3.44827586,2025/11/30 00:00:00+00,20116.19921875,611.913764495164
455,36,0,0,2025/11/30 00:00:00+00,19147.23828125,607.413661383718
456,14,4,28.57142857,2025/11/30 00:00:00+00,3678.3828125,305.189828900783
457,17,10,58.82352941,2025/11/30 00:00:00+00,5323.9375,327.059434916553
458,35,3,8.57142857,2025/11/30 00:00:00+00,5563.13671875,501.508656474414
459,31,7,22.58064516,2025/11/30 00:00:00+00,3752.765625,428.698746216574
460,34,2,5.88235294,2025/11/30 00:00:00+00,32810.73046875,903.727172002395
461,43,3,6.97674419,2025/11/30 00:00:00+00,20074.56640625,943.400311815779
462,34,4,11.76470588,2025/11/30 00:00:00+00,12126.94921875,512.340708296296
463,45,1,2.22222222,2025/11/30 00:00:00+00,12692.8203125,566.622087257148
464,23,1,4.34782609,2025/11/30 00:00:00+00,16416.7265625,603.919598938279
465,72,0,0,2025/11/30 00:00:00+00,22470.28515625,676.242999350107
466,17,5,29.41176471,2025/11/30 00:00:00+00,13540.65625,481.444569787555
467,30,5,16.66666667,2025/11/30 00:00:00+00,6258.29296875,611.444389090741
468,23,8,34.7826087,2025/11/30 00:00:00+00,7569.61328125,389.068754843321
469,28,0,0,2025/11/30 00:00:00+00,26515.66796875,758.240325732845
470,16,0,0,2025/11/30 00:00:00+00,3156.98828125,302.337620596159
471,18,4,22.22222222,2025/11/30 00:00:00+00,6433.31640625,400.040845433356
472,23,1,4.34782609,2025/11/30 00:00:00+00,4553.25,327.278155165618
473,10,0,0,2025/11/30 00:00:00+00,1435.7109375,175.775161336105
474,68,1,1.47058824,2025/11/30 00:00:00+00,160183.72265625,2682.54202104726
475,55,1,1.81818182,2025/11/30 00:00:00+00,11834.16015625,516.413736785145
476,39,2,5.12820513,2025/11/30 00:00:00+00,7587.34375,494.400710896337
477,41,0,0,2025/11/30 00:00:00+00,5751.37890625,484.072369369961
478,27,0,0,2025/11/30 00:00:00+00,19231.671875,719.857968948633
479,46,4,8.69565217,2025/11/30 00:00:00+00,14436.05078125,792.525324232689
480,7,0,0,2025/11/30 00:00:00+00,1119.84375,136.122329473328
481,50,0,0,2025/11/30 00:00:00+00,9769.86328125,499.662671667173
482,37,0,0,2025/11/30 00:00:00+00,13391.83984375,488.404661077489
483,27,12,44.44444444,2025/11/30 00:00:00+00,3758.7265625,351.001312053146
484,48,1,2.08333333,2025/11/30 00:00:00+00,9167.04296875,469.807919417863
485,49,1,2.04081633,2025/11/30 00:00:00+00,25464.01171875,654.375004736979
486,7,3,42.85714286,2025/11/30 00:00:00+00,7568.375,600.902524143511
487,42,0,0,2025/11/30 00:00:00+00,22591.5625,693.572506461653
488,55,20,36.36363636,2025/11/30 00:00:00+00,7763.95703125,635.288632964704
489,23,5,21.73913043,2025/11/30 00:00:00+00,13420.3984375,535.398711408466
490,18,0,0,2025/11/30 00:00:00+00,5537.1640625,375.524363134852
491,157,1,0.63694268,2025/11/30 00:00:00+00,114039.59375,3557.26701162405
492,7,1,14.28571429,2025/11/30 00:00:00+00,1330.09375,147.852435032598
493,10,0,0,2025/11/30 00:00:00+00,6769.0859375,361.88707069517
494,8,0,0,2025/11/30 00:00:00+00,906.484375,123.109604699836
495,43,4,9.30232558,2025/11/30 00:00:00+00,6544.0859375,684.752931532343
496,30,0,0,2025/11/30 00:00:00+00,11107.10546875,501.007231628833
497,66,3,4.54545455,2025/11/30 00:00:00+00,109455.2421875,1780.78913798896
498,23,0,0,2025/11/30 00:00:00+00,3430.8671875,323.3500310997
499,25,3,12,2025/11/30 00:00:00+00,4949.76953125,380.566224264855
500,9,1,11.11111111,2025/11/30 00:00:00+00,1589.87890625,172.915166626684
501,32,1,3.125,2025/11/30 00:00:00+00,29544.7109375,790.204961142803
502,10,0,0,2025/11/30 00:00:00+00,1706.54296875,174.428539409936
503,17,0,0,2025/11/30 00:00:00+00,70216.1484375,1146.58359796327
504,43,0,0,2025/11/30 00:00:00+00,39838.3828125,941.344782247247
505,21,0,0,2025/11/30 00:00:00+00,14494.48046875,553.320138395607
506,35,5,14.28571429,2025/11/30 00:00:00+00,5930.953125,480.055463905553
507,1,0,0,2025/11/30 00:00:00+00,21923.91015625,630.70006981301
508,74,1,1.35135135,2025/11/30 00:00:00+00,34870.62109375,931.381385742867
509,50,8,16,2025/11/30 00:00:00+00,10825.7109375,694.620039541916
510,50,4,8,2025/11/30 00:00:00+00,6782.359375,429.721983769521
511,72,3,4.16666667,2025/11/30 00:00:00+00,24271.08984375,863.690932803784
512,39,5,12.82051282,2025/11/30 00:00:00+00,6223.9453125,599.782397817101
513,38,3,7.89473684,2025/11/30 00:00:00+00,10024.26171875,603.085231086362
514,19,0,0,2025/11/30 00:00:00+00,6521.1484375,368.580381066525
515,37,0,0,2025/11/30 00:00:00+00,5944.96875,441.67655928623
516,31,1,3.22580645,2025/11/30 00:00:00+00,9811.609375,434.823321605119
517,33,2,6.06060606,2025/11/30 00:00:00+00,4920.79296875,445.661950585363
518,16,3,18.75,2025/11/30 00:00:00+00,2698.9453125,239.034371681624
519,59,10,16.94915254,2025/11/30 00:00:00+00,17762.83984375,578.283719230427
520,66,0,0,2025/11/30 00:00:00+00,27810.96875,807.865376262379
521,19,0,0,2025/11/30 00:00:00+00,3937.74609375,300.721041090542
522,14,0,0,2025/11/30 00:00:00+00,5136.78125,331.662593424131
523,37,0,0,2025/11/30 00:00:00+00,5865.32421875,374.336201140622
524,24,0,0,2025/11/30 00:00:00+00,6095.29296875,464.209241826884
525,45,20,44.44444444,2025/11/30 00:00:00+00,6735.3671875,446.590450839168
526,9,0,0,2025/11/30 00:00:00+00,1667.078125,166.663311390493
527,64,1,1.5625,2025/11/30 00:00:00+00,17020.359375,615.206518515992
528,56,11,19.64285714,2025/11/30 00:00:00+00,22832.515625,788.240861456428
529,17,0,0,2025/11/30 00:00:00+00,2372.58203125,241.845725568521
530,32,0,0,2025/11/30 00:00:00+00,8042.10546875,367.456609820027
531,57,0,0,2025/11/30 00:00:00+00,16155.046875,559.831184799888
532,8,1,12.5,2025/11/30 00:00:00+00,1495.984375,158.709445618365
533,35,4,11.42857143,2025/11/30 00:00:00+00,7994.37109375,402.594443770313
534,71,0,0,2025/11/30 00:00:00+00,19649.00390625,618.636752844147
535,17,1,5.88235294,2025/11/30 00:00:00+00,12911.25,741.014789363186
536,6,0,0,2025/11/30 00:00:00+00,1053.1796875,133.337439245683
537,45,3,6.66666667,2025/11/30 00:00:00+00,23026.21484375,661.692927676327
538,27,1,3.7037037,2025/11/30 00:00:00+00,5948.9296875,431.604321518121
539,36,0,0,2025/11/30 00:00:00+00,18234.390625,588.614920585041
540,39,0,0,2025/11/30 00:00:00+00,15896.02734375,559.415318359257
541,10,0,0,2025/11/30 00:00:00+00,1024.56640625,146.745032636456
542,78,2,2.56410256,2025/11/30 00:00:00+00,28915.02734375,857.354203171429
543,26,7,26.92307692,2025/11/30 00:00:00+00,4854.36328125,377.433055261322
544,61,2,3.27868852,2025/11/30 00:00:00+00,9785.1015625,829.520121489919
545,26,5,19.23076923,2025/11/30 00:00:00+00,6045.609375,427.207173188879
546,36,2,5.55555556,2025/11/30 00:00:00+00,5852.328125,412.081672603048
547,12,0,0,2025/11/30 00:00:00+00,8423.84375,376.313781042111
548,15,1,6.66666667,2025/11/30 00:00:00+00,2262.47265625,229.588948987082
549,32,0,0,2025/11/30 00:00:00+00,5774.6953125,457.658769036526
550,38,0,0,2025/11/30 00:00:00+00,9174.125,402.256969395327
551,18,0,0,2025/11/30 00:00:00+00,7553.77734375,409.566979966375
552,36,0,0,2025/11/30 00:00:00+00,20857.453125,671.30934254777
553,7,0,0,2025/11/30 00:00:00+00,73637.19140625,1506.02341897874
554,112,0,0,2025/11/30 00:00:00+00,62415.0703125,1347.1173768851
555,7,0,0,2025/11/30 00:00:00+00,1198.26171875,144.557995603948
556,15,0,0,2025/11/30 00:00:00+00,2307.56640625,234.354857655564
557,44,0,0,2025/11/30 00:00:00+00,27259.61328125,740.560510062739
558,8,0,0,2025/11/30 00:00:00+00,870.1328125,126.087138350006
559,46,4,8.69565217,2025/11/30 00:00:00+00,15186.54296875,743.844614195417
560,60,0,0,2025/11/30 00:00:00+00,16898.7578125,565.172771443619
561,31,2,6.4516129,2025/11/30 00:00:00+00,4922.58203125,446.242745495779
562,18,2,11.11111111,2025/11/30 00:00:00+00,6404.8046875,406.06304875105
563,25,0,0,2025/11/30 00:00:00+00,5898.53515625,314.830358576197
564,22,0,0,2025/11/30 00:00:00+00,3133.13671875,304.728150693833
565,8,0,0,2025/11/30 00:00:00+00,1376.90625,153.937623442246
566,48,0,0,2025/11/30 00:00:00+00,10167.84375,444.789706391298
567,21,2,9.52380952,2025/11/30 00:00:00+00,6304.984375,409.925572110439
568,67,0,0,2025/11/30 00:00:00+00,12204.8828125,538.548159156075
569,51,32,62.74509804,2025/11/30 00:00:00+00,5444.91015625,513.547627770432
570,13,1,7.69230769,2025/11/30 00:00:00+00,1880.90234375,223.108540878262
571,16,0,0,2025/11/30 00:00:00+00,5446.8359375,370.861904944202
572,31,0,0,2025/11/30 00:00:00+00,19234.859375,641.009840259301
573,14,0,0,2025/11/30 00:00:00+00,2763.5859375,283.536750169282
574,40,2,5,2025/11/30 00:00:00+00,7177.66015625,511.869111527325
575,16,0,0,2025/11/30 00:00:00+00,11861.0234375,445.259926289118
576,15,2,13.33333333,2025/11/30 00:00:00+00,5148.87109375,343.753260843628
577,13,1,7.69230769,2025/11/30 00:00:00+00,2034.01953125,237.574167877674
578,46,0,0,2025/11/30 00:00:00+00,20494.828125,666.229451729512
579,53,9,16.98113208,2025/11/30 00:00:00+00,7948.734375,569.014444987144
580,65,1,1.53846154,2025/11/30 00:00:00+00,11153.671875,507.953318241548
581,80,0,0,2025/11/30 00:00:00+00,29308.14453125,802.613571059343
582,50,0,0,2025/11/30 00:00:00+00,10841.48046875,491.935661429775
583,23,0,0,2025/11/30 00:00:00+00,3957.0546875,254.042691363659
584,20,1,5,2025/11/30 00:00:00+00,17055.53515625,563.060212006483
585,5,0,0,2025/11/30 00:00:00+00,582.41015625,99.2270328234713
586,34,0,0,2025/11/30 00:00:00+00,26204.25390625,695.594668792653
587,44,0,0,2025/11/30 00:00:00+00,7433.75,409.822889780751
588,15,2,13.33333333,2025/11/30 00:00:00+00,2676.51953125,238.73124658647
589,34,0,0,2025/11/30 00:00:00+00,14058.31640625,508.145930301835
590,6,1,16.66666667,2025/11/30 00:00:00+00,1073.0234375,134.55149119662
591,40,0,0,2025/11/30 00:00:00+00,49428.37109375,1235.94904797512
592,9,0,0,2025/11/30 00:00:00+00,1622.0390625,169.554830324034
593,53,17,32.0754717,2025/11/30 00:00:00+00,8948.01171875,645.114972303086
594,8,0,0,2025/11/30 00:00:00+00,1577.71875,164.738527693132
595,158,2,1.26582278,2025/11/30 00:00:00+00,231152.359375,5220.29028896249
596,34,4,11.76470588,2025/11/30 00:00:00+00,3555.9609375,421.264892632311
597,49,1,2.04081633,2025/11/30 00:00:00+00,13303.9921875,575.200099428888
598,1,0,0,2025/11/30 00:00:00+00,957.35546875,126.228318118399
599,24,0,0,2025/11/30 00:00:00+00,9219.51953125,487.255486076421
600,14,0,0,2025/11/30 00:00:00+00,2276.78515625,223.603509054856
601,90,0,0,2025/11/30 00:00:00+00,65331.09375,2127.88172790213
602,50,1,2,2025/11/30 00:00:00+00,41217.046875,911.099887892973
603,27,8,29.62962963,2025/11/30 00:00:00+00,3589.9921875,464.273943484608
604,14,0,0,2025/11/30 00:00:00+00,5036.51171875,383.958880751333
605,29,0,0,2025/11/30 00:00:00+00,15062.13671875,563.323102447085
606,19,0,0,2025/11/30 00:00:00+00,2248.1796875,253.284192088391
607,57,3,5.26315789,2025/11/30 00:00:00+00,26043.75390625,1013.4275996744
608,55,1,1.81818182,2025/11/30 00:00:00+00,10188.9296875,797.243833058134
609,22,0,0,2025/11/30 00:00:00+00,3437.3125,323.972637671481
610,29,1,3.44827586,2025/11/30 00:00:00+00,20161.46484375,576.488777899226
611,16,2,12.5,2025/11/30 00:00:00+00,1748.734375,231.522790996301
612,56,0,0,2025/11/30 00:00:00+00,13556.4609375,532.541793036233
613,57,1,1.75438596,2025/11/30 00:00:00+00,14487.99609375,801.389471508477
614,31,2,6.4516129,2025/11/30 00:00:00+00,17494.25,929.573245711968
615,13,0,0,2025/11/30 00:00:00+00,7979.5078125,417.201127636932
616,46,2,4.34782609,2025/11/30 00:00:00+00,16128.91015625,664.1471221377
617,10,0,0,2025/11/30 00:00:00+00,5528.2421875,432.651562616867
618,38,0,0,2025/11/30 00:00:00+00,5920.38671875,346.326962760817
619,29,2,6.89655172,2025/11/30 00:00:00+00,36034.890625,1209.01868020278
620,17,0,0,2025/11/30 00:00:00+00,16567.87109375,549.854345849118
621,67,0,0,2025/11/30 00:00:00+00,28768.921875,833.145543839249
622,14,0,0,2025/11/30 00:00:00+00,3467.17578125,260.221759234151
623,10,0,0,2025/11/30 00:00:00+00,1144.37109375,154.201473110737
624,32,0,0,2025/11/30 00:00:00+00,12271.26171875,473.173926740103
625,33,1,3.03030303,2025/11/30 00:00:00+00,6230.609375,488.222855957385
626,45,1,2.22222222,2025/11/30 00:00:00+00,6834.19921875,461.64258960726
627,29,10,34.48275862,2025/11/30 00:00:00+00,4659.578125,457.361292309857
628,13,1,7.69230769,2025/11/30 00:00:00+00,7426.8046875,516.561639400425
629,16,2,12.5,2025/11/30 00:00:00+00,2409.75390625,237.484913081963
630,55,0,0,2025/11/30 00:00:00+00,29961.296875,882.252330481227
631,12,0,0,2025/11/30 00:00:00+00,3184.1484375,272.391716722945
632,18,0,0,2025/11/30 00:00:00+00,13076.92578125,687.951232703433
633,30,0,0,2025/11/30 00:00:00+00,4288.296875,396.853583659179
634,25,1,4,2025/11/30 00:00:00+00,2947.3515625,375.957559103308
635,8,0,0,2025/11/30 00:00:00+00,5565.109375,350.064456114456
636,26,4,15.38461538,2025/11/30 00:00:00+00,2901.84765625,355.5312055756
637,19,3,15.78947368,2025/11/30 00:00:00+00,7665.359375,462.107950149065
638,52,0,0,2025/11/30 00:00:00+00,17980.203125,640.40136600946
639,27,0,0,2025/11/30 00:00:00+00,18002.53125,599.636739652216
640,26,0,0,2025/11/30 00:00:00+00,15282.109375,550.126103541635
641,73,14,19.17808219,2025/11/30 00:00:00+00,113629.28515625,3291.5766251166
642,54,0,0,2025/11/30 00:00:00+00,8816.15625,431.894686357508
643,40,0,0,2025/11/30 00:00:00+00,10602.55078125,439.594338662591
644,29,7,24.13793103,2025/11/30 00:00:00+00,8482.94921875,553.920419207684
645,61,1,1.63934426,2025/11/30 00:00:00+00,11103.0859375,541.958728923848
646,59,1,1.69491525,2025/11/30 00:00:00+00,15533.47265625,551.360719408601
647,44,0,0,2025/11/30 00:00:00+00,10386.6796875,422.773748023272
648,38,0,0,2025/11/30 00:00:00+00,8286.61328125,411.343165234229
649,28,1,3.57142857,2025/11/30 00:00:00+00,12509.58203125,543.552460112405
650,79,0,0,2025/11/30 00:00:00+00,32438.53515625,789.673834040674
651,83,1,1.20481928,2025/11/30 00:00:00+00,26282.4609375,976.083922788908
652,3,0,0,2025/11/30 00:00:00+00,468.37890625,87.2436205673254
653,51,0,0,2025/11/30 00:00:00+00,7593.12109375,531.907852772344
654,65,19,29.23076923,2025/11/30 00:00:00+00,23772.734375,823.365437797944
655,11,4,36.36363636,2025/11/30 00:00:00+00,1315.15234375,158.869354631654
656,22,0,0,2025/11/30 00:00:00+00,30036.91796875,930.812507343193
657,20,1,5,2025/11/30 00:00:00+00,4044.8203125,320.074725441421
658,157,1,0.63694268,2025/11/30 00:00:00+00,318300.19921875,4548.81874810765
659,12,3,25,2025/11/30 00:00:00+00,2373.1875,224.380452250771
660,7,1,14.28571429,2025/11/30 00:00:00+00,5534.7890625,343.125915680978
661,33,0,0,2025/11/30 00:00:00+00,11041.8046875,514.46698747964
662,11,0,0,2025/11/30 00:00:00+00,12116.90234375,531.563167789968
663,32,0,0,2025/11/30 00:00:00+00,5710.1015625,468.389200591159
